POS 185450 568697779 -1096336799 48945 1 2 3 568697769 -1096338299 48970 1 2 3
POS 185451 568697748 -1096336718 48948 1 1 3 568697780 -1096338261 48974 1 2 3
POS 185452 568697724 -1096336661 48946 1 2 3 568697809 -1096338178 48973 1 2 3
POS 185453 568697718 -1096336646 48946 1 2 3 568697829 -1096338115 48968 1 2 3
POS 185454 568697723 -1096336654 48945 1 2 3 568697834 -1096338099 48967 1 2 3
POS 185455 568697724 -1096336660 48944 1 2 3 568697833 -1096338107 48967 1 2 3
POS 185456 568697721 -1096336654 48946 1 2 3 568697830 -1096338114 48967 1 2 3
POS 185457 568697717 -1096336646 48947 1 1 3 568697831 -1096338108 48968 1 2 3
POS 185458 568697724 -1096336658 48946 1 1 3 568697833 -1096338098 48968 1 2 3
POS 185459 568697734 -1096336682 48945 1 1 3 568697830 -1096338113 48967 1 2 3
POS 185500 568697754 -1096336720 48945 1 2 3 568697822 -1096338140 48970 1 2 3
POS 185501 568697753 -1096336722 48945 1 1 3 568697811 -1096338180 48971 1 2 3
POS 185502 568697725 -1096336669 48947 1 2 3 568697810 -1096338182 48971 1 2 3
POS 185503 568697671 -1096336556 48945 1 1 3 568697825 -1096338124 48970 1 2 3
POS 185504 568697582 -1096336414 48948 1 2 3 568697859 -1096337992 48963 1 2 3
POS 185505 568697448 -1096336259 48953 1 1 3 568697889 -1096337806 48958 1 2 3
POS 185506 568697282 -1096336125 48961 1 1 3 568697906 -1096337556 48952 1 2 3
POS 185507 568697099 -1096336037 48969 1 1 3 568697892 -1096337276 48947 1 2 3
POS 185508 568696916 -1096336001 48980 1 1 3 568697841 -1096337001 48945 1 2 3
POS 185509 568696765 -1096336010 48990 1 1 3 568697762 -1096336755 48946 1 2 3
DO bucketSim dump
POS 185510 568696668 -1096336032 48995 1 1 3 568697676 -1096336572 48948 1 2 3
POS 185512 568696572 -1096336069 49003 1 1 3 568697568 -1096336404 48950 1 2 3
POS 185513 568696583 -1096336062 49003 1 1 3 568697538 -1096336365 48952 1 2 3
POS 185514 568696579 -1096336064 49000 1 1 3 568697547 -1096336372 48951 1 2 3
POS 185515 568696545 -1096336080 49001 1 1 3 568697544 -1096336366 48949 1 2 3
POS 185516 568696519 -1096336094 49005 1 1 3 568697515 -1096336332 48951 1 2 3
POS 185517 568696544 -1096336082 49007 1 1 3 568697495 -1096336308 48951 1 2 3
POS 185518 568696590 -1096336062 49003 1 1 3 568697515 -1096336339 48954 1 2 3
POS 185519 568696667 -1096336033 48997 1 2 3 568697551 -1096336387 48952 1 2 3
POS 185520 568696809 -1096336003 48987 1 1 3 568697610 -1096336466 48950 1 2 3
POS 185521 568697010 -1096336013 48973 1 1 3 568697703 -1096336620 48946 1 2 3
POS 185522 568697252 -1096336104 48960 1 1 3 568697807 -1096336875 48943 1 2 3
POS 185523 568697472 -1096336283 48952 1 1 3 568697887 -1096337225 48944 1 2 3
POS 185524 568697645 -1096336514 48947 1 2 3 568697905 -1096337599 48952 1 2 3
DO bucketSim dig
POS 185525 568697765 -1096336766 48948 1 1 3 568697867 -1096337939 48965 1 2 3
POS 185526 568697842 -1096337000 48946 1 2 3 568697791 -1096338228 48975 1 2 3
POS 185527 568697879 -1096337154 48943 1 2 3 568697699 -1096338447 48983 1 2 3
POS 185528 568697887 -1096337197 48943 1 2 3 568697633 -1096338570 48987 1 2 3
POS 185529 568697881 -1096337179 48945 1 2 3 568697614 -1096338602 48989 1 2 3
POS 185530 568697868 -1096337112 48946 1 1 3 568697621 -1096338589 48988 1 2 3
POS 185531 568697857 -1096337060 48944 1 1 3 568697651 -1096338538 48988 1 2 3
POS 185532 568697858 -1096337048 48945 1 2 3 568697675 -1096338496 48984 1 2 3
POS 185533 568697849 -1096337021 48946 1 1 3 568697681 -1096338487 48983 1 2 3
POS 185534 568697838 -1096336972 48945 1 1 3 568697692 -1096338465 48984 1 2 3
POS 185535 568697824 -1096336924 48944 1 2 3 568697714 -1096338423 48981 1 2 3
POS 185536 568697818 -1096336909 48947 1 1 3 568697734 -1096338380 48980 1 2 3
POS 185537 568697810 -1096336885 48946 1 2 3 568697740 -1096338366 48981 1 2 3
POS 185538 568697789 -1096336821 48941 1 1 3 568697749 -1096338344 48979 1 2 3
POS 185539 568697747 -1096336712 48942 1 2 3 568697772 -1096338283 48971 1 2 3
POS 185540 568697677 -1096336568 48941 1 2 3 568697811 -1096338171 48968 1 2 3
POS 185541 568697575 -1096336407 48951 1 1 3 568697855 -1096338008 48966 1 2 3
POS 185542 568697436 -1096336244 48955 1 2 3 568697891 -1096337793 48961 1 2 3
POS 185543 568697269 -1096336116 48962 1 1 3 568697906 -1096337531 48952 1 2 3
POS 185544 568697086 -1096336035 48969 1 2 3 568697889 -1096337255 48948 1 2 3
POS 185545 568696904 -1096336003 48979 1 1 3 568697836 -1096336987 48944 1 2 3
POS 185546 568696751 -1096336013 48989 1 2 3 568697757 -1096336742 48945 1 2 3
POS 185547 568696639 -1096336039 48997 1 2 3 568697667 -1096336556 48946 1 2 3
DO bucketSim dump
POS 185548 568696562 -1096336070 49003 1 2 3 568697591 -1096336430 48948 1 2 3
POS 185549 568696523 -1096336092 49006 1 1 3 568697531 -1096336351 48952 1 2 3
POS 185550 568696516 -1096336096 49005 1 2 3 568697498 -1096336313 48951 1 2 3
POS 185551 568696516 -1096336097 49007 1 2 3 568697492 -1096336306 48952 1 2 3
POS 185552 568696535 -1096336086 49005 1 2 3 568697492 -1096336308 48954 1 2 3
POS 185553 568696597 -1096336058 49001 1 2 3 568697508 -1096336328 48952 1 2 3
POS 185554 568696719 -1096336017 48992 1 1 3 568697558 -1096336388 48951 1 2 3
POS 185555 568696904 -1096336001 48980 1 1 3 568697646 -1096336519 48947 1 2 3
POS 185556 568697128 -1096336045 48968 1 1 3 568697756 -1096336739 48944 1 2 3
POS 185557 568697345 -1096336170 48958 1 1 3 568697852 -1096337040 48945 1 2 3
POS 185558 568697515 -1096336333 48952 1 1 3 568697900 -1096337379 48949 1 2 3
POS 185559 568697610 -1096336461 48949 1 1 3 568697900 -1096337680 48956 1 2 3
POS 185600 568697645 -1096336509 48944 1 2 3 568697882 -1096337866 48959 1 2 3
POS 185601 568697626 -1096336476 48946 1 1 3 568697872 -1096337933 48960 1 2 3
POS 185602 568697567 -1096336395 48950 1 1 3 568697877 -1096337892 48961 1 2 3
POS 185603 568697509 -1096336326 48952 1 1 3 568697893 -1096337777 48959 1 2 3
POS 185604 568697494 -1096336310 48952 1 1 3 568697902 -1096337668 48956 1 2 3
POS 185605 568697512 -1096336327 48950 1 2 3 568697903 -1096337642 48954 1 2 3
POS 185606 568697517 -1096336333 48950 1 1 3 568697901 -1096337672 48954 1 2 3
POS 185607 568697522 -1096336336 48950 1 1 3 568697901 -1096337680 48955 1 2 3
POS 185608 568697516 -1096336329 48951 1 2 3 568697901 -1096337687 48956 1 2 3
POS 185609 568697519 -1096336335 48950 1 1 3 568697902 -1096337677 48956 1 2 3
DO bucketSim dig
POS 185610 568697517 -1096336334 48951 1 1 3 568697901 -1096337685 48955 1 2 3
POS 185611 568697517 -1096336334 48951 1 1 3 568697901 -1096337681 48956 1 2 3
POS 185612 568697521 -1096336338 48950 1 1 3 568697901 -1096337681 48956 1 2 3
POS 185613 568697523 -1096336335 48949 1 2 3 568697901 -1096337688 48954 1 2 3
POS 185614 568697514 -1096336327 48951 1 2 3 568697903 -1096337686 48954 1 2 3
POS 185615 568697511 -1096336325 48952 1 2 3 568697902 -1096337672 48954 1 2 3
POS 185616 568697506 -1096336322 48952 1 1 3 568697902 -1096337670 48956 1 2 3
POS 185617 568697516 -1096336333 48950 1 2 3 568697901 -1096337663 48955 1 2 3
POS 185618 568697526 -1096336348 48949 1 2 3 568697900 -1096337680 48955 1 2 3
POS 185619 568697545 -1096336367 48947 1 2 3 568697901 -1096337702 48954 1 2 3
POS 185620 568697534 -1096336352 48949 1 2 3 568697898 -1096337734 48954 1 2 3
POS 185621 568697534 -1096336354 48952 1 2 3 568697899 -1096337711 48956 1 2 3
POS 185622 568697535 -1096336358 48954 1 1 3 568697898 -1096337715 48958 1 2 3
POS 185623 568697531 -1096336351 48954 1 1 3 568697896 -1096337720 48960 1 2 3
POS 185624 568697537 -1096336361 48950 1 2 3 568697898 -1096337711 48957 1 2 3
POS 185625 568697546 -1096336365 48948 1 2 3 568697897 -1096337724 48957 1 2 3
POS 185626 568697543 -1096336366 48952 1 2 3 568697899 -1096337732 48954 1 2 3
POS 185627 568697547 -1096336370 48951 1 1 3 568697897 -1096337732 48957 1 2 3
POS 185628 568697544 -1096336369 48951 1 1 3 568697897 -1096337738 48957 1 2 3
POS 185629 568697544 -1096336365 48954 1 2 3 568697896 -1096337736 48957 1 2 3
POS 185631 568697556 -1096336378 48949 1 2 3 568697899 -1096337730 48956 1 2 3
POS 185632 568697571 -1096336396 48948 1 2 3 568697896 -1096337752 48957 1 2 3
POS 185633 568697570 -1096336403 48947 1 1 3 568697891 -1096337785 48957 1 2 3
POS 185634 568697551 -1096336377 48952 1 2 3 568697891 -1096337786 48956 1 2 3
POS 185635 568697529 -1096336345 48950 1 2 3 568697894 -1096337751 48959 1 2 3
POS 185636 568697488 -1096336300 48952 1 2 3 568697900 -1096337701 48956 1 2 3
POS 185637 568697439 -1096336252 48956 1 2 3 568697904 -1096337627 48954 1 2 3
POS 185638 568697387 -1096336206 48958 1 1 3 568697904 -1096337543 48953 1 2 3
POS 185639 568697327 -1096336157 48959 1 2 3 568697902 -1096337454 48952 1 2 3
POS 185640 568697222 -1096336090 48965 1 2 3 568697897 -1096337353 48950 1 2 3
POS 185641 568697076 -1096336029 48971 1 1 3 568697877 -1096337185 48949 1 2 3
POS 185642 568696919 -1096336003 48980 1 1 3 568697833 -1096336967 48945 1 2 3
POS 185643 568696790 -1096336006 48987 1 2 3 568697763 -1096336761 48945 1 2 3
POS 185644 568696685 -1096336027 48994 1 2 3 568697692 -1096336603 48946 1 2 3
POS 185645 568696600 -1096336054 49001 1 2 3 568697622 -1096336483 48948 1 2 3
POS 185646 568696542 -1096336081 49005 1 2 3 568697560 -1096336392 48950 1 2 3
DO bucketSim dump
POS 185647 568696505 -1096336101 49005 1 2 3 568697513 -1096336335 48954 1 2 3
POS 185648 568696494 -1096336106 49006 1 2 3 568697482 -1096336299 48952 1 2 3
POS 185649 568696498 -1096336106 49002 1 2 3 568697475 -1096336290 48950 1 2 3
POS 185650 568696499 -1096336106 49006 1 2 3 568697477 -1096336292 48949 1 2 3
POS 185651 568696502 -1096336105 49009 1 2 3 568697478 -1096336290 48952 1 2 3
POS 185652 568696520 -1096336093 49009 1 2 3 568697480 -1096336294 48955 1 2 3
POS 185653 568696532 -1096336089 49007 1 1 3 568697495 -1096336315 48956 1 2 3
POS 185654 568696537 -1096336086 49004 1 1 3 568697504 -1096336326 48956 2 2 3
POS 185655 568696575 -1096336068 49001 1 1 3 568697509 -1096336334 48952 1 2 3
POS 185656 568696589 -1096336060 48998 1 1 3 568697539 -1096336366 48950 1 2 3
POS 185657 568696578 -1096336066 49003 1 1 3 568697551 -1096336377 48952 1 2 3
POS 185658 568696610 -1096336052 49002 1 1 3 568697542 -1096336368 48953 1 2 3
DO CP-SWITCH 1
POS 185659 568696699 -1096336025 48994 1 1 3 568697565 -1096336402 48951 1 2 3
POS 185700 568696857 -1096336000 48977 1 1 3 568697631 -1096336502 48949 1 2 3
POS 185701 568697023 -1096336014 48966 1 1 3 568697730 -1096336677 48941 1 2 3
POS 185702 568697155 -1096336056 48963 1 1 3 568697813 -1096336889 48938 1 2 3
POS 185703 568697246 -1096336104 48962 1 1 3 568697861 -1096337079 48943 1 2 3
POS 185704 568697322 -1096336153 48958 1 1 3 568697882 -1096337222 48949 1 2 3
POS 185705 568697412 -1096336225 48954 1 1 3 568697896 -1096337342 48950 1 2 3
POS 185706 568697546 -1096336367 48948 1 2 3 568697904 -1096337492 48951 1 2 3
POS 185707 568697699 -1096336607 48945 1 1 3 568697897 -1096337734 48955 1 2 3
POS 185708 568697822 -1096336921 48943 1 1 3 568697844 -1096338054 48964 1 2 3
POS 185709 568697895 -1096337285 48947 1 1 3 568697734 -1096338377 48978 1 2 3
POS 185710 568697905 -1096337655 48953 1 1 3 568697569 -1096338664 48994 1 2 3
POS 185711 568697871 -1096337945 48959 1 1 3 568697364 -1096338877 49009 1 2 3
POS 185712 568697824 -1096338140 48966 1 1 3 568697184 -1096338990 49023 1 2 3
POS 185713 568697778 -1096338276 48974 1 1 3 568697047 -1096339038 49033 1 2 3
POS 185714 568697760 -1096338325 48974 1 1 3 568696944 -1096339054 49039 1 2 3
POS 185715 568697769 -1096338302 48974 1 1 3 568696906 -1096339056 49041 1 2 3
POS 185716 568697782 -1096338271 48971 1 1 3 568696925 -1096339056 49040 1 2 3
POS 185717 568697785 -1096338259 48973 1 1 3 568696950 -1096339055 49036 1 2 3
POS 185718 568697786 -1096338263 48972 1 1 3 568696958 -1096339053 49037 1 2 3
POS 185719 568697785 -1096338263 48972 1 1 3 568696957 -1096339055 49037 1 2 3
POS 185720 568697783 -1096338258 48971 1 1 3 568696955 -1096339055 49037 1 2 3
POS 185721 568697782 -1096338265 48971 1 1 3 568696957 -1096339054 49037 1 2 3
POS 185722 568697782 -1096338267 48972 1 1 3 568696953 -1096339053 49037 1 2 3
POS 185723 568697788 -1096338253 48972 1 1 3 568696953 -1096339053 49038 1 2 3
POS 185724 568697784 -1096338261 48973 1 1 3 568696962 -1096339051 49036 1 2 3
POS 185725 568697784 -1096338263 48974 1 1 3 568696956 -1096339054 49038 1 1 3
DO bucketSim dig
POS 185726 568697783 -1096338269 48970 1 1 3 568696955 -1096339054 49037 1 2 3
POS 185727 568697775 -1096338286 48972 1 1 3 568696953 -1096339055 49036 1 2 3
POS 185728 568697777 -1096338280 48975 1 2 3 568696938 -1096339056 49039 1 2 3
POS 185729 568697776 -1096338286 48974 1 1 3 568696941 -1096339054 49041 1 2 3
POS 185730 568697770 -1096338297 48975 1 1 3 568696939 -1096339056 49040 1 2 3
POS 185731 568697772 -1096338294 48974 1 1 3 568696929 -1096339057 49041 1 2 3
POS 185732 568697772 -1096338294 48974 1 1 3 568696930 -1096339055 49040 1 2 3
POS 185733 568697771 -1096338295 48974 1 1 3 568696930 -1096339056 49040 1 2 3
POS 185734 568697769 -1096338303 48975 1 1 3 568696931 -1096339056 49040 1 2 3
POS 185735 568697764 -1096338313 48975 1 1 3 568696924 -1096339056 49040 1 2 3
POS 185736 568697754 -1096338337 48975 1 1 3 568696915 -1096339056 49040 1 2 3
POS 185737 568697741 -1096338369 48977 1 1 3 568696897 -1096339057 49041 1 2 3
POS 185738 568697735 -1096338384 48980 1 1 3 568696870 -1096339056 49043 1 2 3
POS 185739 568697748 -1096338349 48977 1 1 3 568696859 -1096339056 49043 1 2 3
POS 185740 568697784 -1096338259 48971 1 1 3 568696886 -1096339057 49042 1 2 3
POS 185741 568697835 -1096338101 48966 1 1 3 568696957 -1096339053 49037 1 2 3
POS 185742 568697884 -1096337864 48960 1 1 3 568697074 -1096339030 49030 1 2 3
POS 185743 568697909 -1096337542 48953 1 1 3 568697235 -1096338963 49021 1 2 3
POS 185744 568697884 -1096337199 48946 1 2 3 568697431 -1096338818 49004 1 2 3
POS 185745 568697813 -1096336887 48944 1 1 3 568697611 -1096338603 48991 1 2 3
POS 185746 568697702 -1096336615 48944 1 1 3 568697750 -1096338346 48978 1 2 3
POS 185747 568697565 -1096336399 48951 1 1 3 568697843 -1096338062 48966 1 2 3
POS 185748 568697424 -1096336239 48954 1 1 3 568697891 -1096337781 48960 1 2 3
POS 185749 568697284 -1096336126 48957 1 1 3 568697905 -1096337517 48952 1 2 3
POS 185750 568697153 -1096336058 48967 1 1 3 568697892 -1096337280 48946 1 2 3
POS 185751 568697036 -1096336022 48973 1 1 3 568697860 -1096337080 48946 1 1 3
POS 185752 568696935 -1096336005 48980 1 1 3 568697817 -1096336916 48945 1 2 3
POS 185753 568696848 -1096336003 48985 1 1 3 568697772 -1096336781 48948 1 2 3
POS 185754 568696779 -1096336009 48989 1 1 3 568697725 -1096336673 48946 1 2 3
POS 185755 568696730 -1096336016 48991 1 1 3 568697686 -1096336590 48946 1 2 3
POS 185757 568696674 -1096336032 48996 1 1 3 568697632 -1096336495 48946 1 2 3
POS 185758 568696657 -1096336038 48996 1 1 3 568697614 -1096336472 48948 1 2 3
POS 185759 568696651 -1096336038 48997 1 1 3 568697602 -1096336456 48948 1 2 3
POS 185800 568696640 -1096336042 48998 1 1 3 568697598 -1096336446 48948 1 2 3
POS 185801 568696629 -1096336046 48994 1 2 3 568697592 -1096336435 48946 1 2 3
POS 185802 568696615 -1096336052 48997 1 1 3 568697582 -1096336420 48945 1 2 3
POS 185803 568696607 -1096336054 48997 1 1 3 568697571 -1096336406 48947 1 2 3
POS 185804 568696593 -1096336061 48999 1 1 3 568697564 -1096336398 48948 1 2 3
POS 185805 568696575 -1096336070 49003 1 1 3 568697554 -1096336386 48950 1 2 3
POS 185806 568696554 -1096336080 49006 1 1 3 568697540 -1096336371 48952 1 2 3
DO bucketSim dump
POS 185807 568696535 -1096336088 49005 1 1 3 568697523 -1096336351 48955 1 2 3
POS 185808 568696529 -1096336091 49001 1 1 3 568697510 -1096336327 48949 1 2 3
POS 185809 568696531 -1096336087 49002 1 1 3 568697503 -1096336318 48949 1 2 3
POS 185810 568696564 -1096336073 49003 1 1 3 568697505 -1096336321 48948 1 2 3
POS 185811 568696649 -1096336040 48997 1 1 3 568697532 -1096336355 48951 1 2 3
POS 185812 568696794 -1096336008 48985 1 1 3 568697597 -1096336446 48949 1 1 3
POS 185813 568696993 -1096336011 48976 1 1 3 568697697 -1096336610 48947 1 2 3
POS 185814 568697197 -1096336076 48962 1 1 3 568697799 -1096336855 48945 1 2 3
POS 185815 568697392 -1096336204 48954 1 1 3 568697873 -1096337143 48944 1 2 3
POS 185816 568697555 -1096336376 48946 1 1 3 568697906 -1096337453 48949 1 2 3
POS 185817 568697659 -1096336537 48944 1 1 3 568697896 -1096337750 48956 1 2 3
DO bucketSim dig
POS 185818 568697706 -1096336622 48946 1 1 3 568697864 -1096337968 48961 1 2 3
POS 185819 568697706 -1096336624 48947 1 1 3 568697842 -1096338070 48966 1 2 3
POS 185820 568697660 -1096336537 48946 1 1 3 568697841 -1096338071 48966 1 2 3
POS 185821 568697595 -1096336436 48948 1 1 3 568697865 -1096337968 48963 1 2 3
POS 185822 568697564 -1096336389 48949 1 2 3 568697887 -1096337834 48959 1 2 3
POS 185823 568697566 -1096336393 48948 1 1 3 568697896 -1096337769 48957 1 1 3
POS 185824 568697582 -1096336417 48948 1 1 3 568697895 -1096337772 48957 1 1 3
POS 185825 568697586 -1096336423 48948 1 1 3 568697890 -1096337807 48958 1 2 3
POS 185826 568697581 -1096336418 48948 1 1 3 568697889 -1096337816 48959 1 2 3
POS 185827 568697591 -1096336433 48948 1 1 3 568697892 -1096337807 48958 1 1 3
POS 185828 568697602 -1096336446 48949 1 1 3 568697887 -1096337829 48959 1 2 3
POS 185829 568697602 -1096336449 48948 1 1 3 568697884 -1096337848 48960 1 1 3
POS 185830 568697611 -1096336456 48947 1 1 3 568697884 -1096337850 48960 1 2 3
POS 185831 568697616 -1096336459 48946 1 1 3 568697883 -1096337862 48958 1 1 3
POS 185832 568697610 -1096336455 48948 1 1 3 568697886 -1096337867 48958 1 2 3
POS 185833 568697611 -1096336456 48948 1 1 3 568697883 -1096337861 48960 1 1 3
POS 185834 568697610 -1096336457 48948 1 1 3 568697882 -1096337863 48961 1 1 3
POS 185835 568697610 -1096336459 48949 1 1 3 568697882 -1096337863 48960 1 2 3
POS 185836 568697612 -1096336458 48947 1 1 3 568697883 -1096337865 48959 1 1 3
POS 185837 568697605 -1096336451 48947 1 1 3 568697884 -1096337864 48960 1 1 3
POS 185838 568697615 -1096336460 48947 1 1 3 568697883 -1096337854 48960 1 1 3
POS 185839 568697619 -1096336471 48948 1 2 3 568697882 -1096337869 48960 1 2 3
POS 185840 568697608 -1096336454 48948 1 1 3 568697880 -1096337882 48961 1 2 3
POS 185841 568697570 -1096336402 48948 1 1 3 568697883 -1096337860 48959 1 1 3
POS 185842 568697501 -1096336315 48950 1 1 3 568697892 -1096337785 48957 1 2 3
POS 185843 568697399 -1096336213 48956 1 1 3 568697903 -1096337652 48954 1 2 3
POS 185844 568697267 -1096336116 48962 1 1 3 568697906 -1096337469 48950 1 1 3
POS 185845 568697122 -1096336047 48969 1 1 3 568697889 -1096337253 48947 1 2 3
POS 185846 568696970 -1096336007 48976 1 1 3 568697851 -1096337035 48945 1 2 3
POS 185847 568696829 -1096336005 48983 1 1 3 568697789 -1096336827 48944 1 2 3
DO bucketSim dump
POS 185848 568696719 -1096336021 48990 1 1 3 568697715 -1096336649 48944 1 2 3
POS 185849 568696635 -1096336045 48996 1 1 3 568697647 -1096336520 48945 1 2 3
POS 185850 568696585 -1096336064 49001 1 1 3 568697587 -1096336430 48948 1 2 3
POS 185851 568696546 -1096336082 49005 1 1 3 568697549 -1096336377 48950 1 1 3
POS 185852 568696530 -1096336089 49005 1 1 3 568697518 -1096336338 48952 1 2 3
POS 185853 568696522 -1096336094 49003 1 1 3 568697504 -1096336320 48953 1 2 3
POS 185854 568696536 -1096336087 49003 1 1 3 568697496 -1096336312 48952 1 2 3
POS 185855 568696613 -1096336052 48999 1 1 3 568697509 -1096336327 48951 1 2 3
POS 185856 568696755 -1096336013 48990 1 1 3 568697571 -1096336405 48949 1 2 3
POS 185857 568696962 -1096336007 48975 1 1 3 568697671 -1096336559 48944 1 2 3
POS 185858 568697189 -1096336074 48964 1 1 3 568697786 -1096336813 48942 1 2 3
POS 185859 568697402 -1096336217 48956 1 1 3 568697871 -1096337132 48944 1 2 3
POS 185900 568697576 -1096336409 48949 1 1 3 568697906 -1096337475 48951 1 2 3
POS 185901 568697697 -1096336602 48945 1 1 3 568697892 -1096337795 48959 1 2 3
POS 185902 568697762 -1096336743 48942 1 1 3 568697848 -1096338047 48966 1 2 3
POS 185903 568697777 -1096336783 48944 1 1 3 568697804 -1096338204 48969 1 1 3
POS 185904 568697758 -1096336739 48944 1 1 3 568697789 -1096338245 48972 1 1 3
POS 185905 568697738 -1096336692 48944 1 1 3 568697804 -1096338200 48971 1 1 3
DO bucketSim dig
POS 185906 568697717 -1096336647 48946 1 1 3 568697819 -1096338149 48968 1 2 3
POS 185907 568697702 -1096336611 48945 1 1 3 568697833 -1096338100 48969 1 2 3
POS 185908 568697690 -1096336589 48945 1 1 3 568697846 -1096338057 48965 1 2 3
POS 185909 568697678 -1096336563 48943 1 1 3 568697853 -1096338030 48963 1 2 3
POS 185910 568697672 -1096336557 48946 1 1 3 568697858 -1096338002 48964 1 2 3
POS 185911 568697675 -1096336563 48944 1 1 3 568697859 -1096337993 48963 1 1 3
POS 185912 568697671 -1096336556 48945 1 1 3 568697858 -1096337999 48963 1 1 3
POS 185913 568697666 -1096336545 48946 1 1 3 568697861 -1096337992 48964 1 1 3
POS 185914 568697666 -1096336546 48946 1 1 3 568697862 -1096337978 48964 1 2 3
POS 185915 568697662 -1096336541 48946 1 1 3 568697863 -1096337979 48963 1 1 3
POS 185916 568697665 -1096336548 48949 1 1 3 568697863 -1096337973 48964 1 1 3
POS 185917 568697668 -1096336552 48947 1 1 3 568697861 -1096337981 48966 1 1 3
