16596480,84,22020096,,1,0,,0,1,,,,,,,
16596481,85,22020096,,1,0,,0,1,,,,,,,
16596480,86,22020120,,1,0,,0,1,,,,,,,
16596481,87,22020120,,1,0,,0,1,,,,,,,
16617984,88,18350080,,1,0,,0,1,,,,,,,
16617984,89,19922992,,1,0,,0,1,,,,,,,
16620288,90,19922952,,1,0,,0,1,,,,,,,
16632576,91,18087936,,1,0,,0,1,,,,,,,
16632576,92,18087940,,1,0,,0,1,,,,,,,
16632576,93,19922952,,1,0,,0,1,,,,,,,
16632576,94,18350096,,1,0,,0,1,,,,,,,
16647936,95,22020096,,1,0,,0,1,,,,,,,
16647937,96,22020096,,1,0,,0,1,,,,,,,
16647936,97,22020112,,1,0,,0,1,,,,,,,
16647937,98,22020112,,1,0,,0,1,,,,,,,
16668160,99,19922944,,1,0,,0,1,,,,,,,
16668160,100,19922952,,1,0,,0,1,,,,,,,
16668160,101,18219045,,1,0,,0,1,,,,,,,
16668160,102,18219053,,1,0,,0,1,,,,,,,
16673280,103,19922944,,1,0,,0,1,,,,,,,
16685568,104,22020096,,1,0,,0,1,,,,,,,
16688640,105,22020096,,1,0,,0,1,,,,,,,
16688641,106,22020112,,1,0,,0,1,,,,,,,
16691456,107,24117280,,1,0,,0,1,,,,,,,
16694528,108,19922944,,1,0,,0,1,,,,,,,
16694528,109,18350088,,1,0,,0,1,,,,,,,
16694784,110,22020096,,1,0,,0,1,,,,,,,
16701952,111,19922944,,1,0,,0,1,,,,,,,
16701952,112,27262984,,1,0,,0,1,,,,,,,
16702464,113,24117248,,1,0,,0,1,,,,,,,
16702464,114,24117280,,1,0,,0,1,,,,,,,
16702720,115,22020104,,1,0,,0,1,,,,,,,
16703232,116,22020104,,1,0,,0,1,,,,,,,
16703232,117,19922968,,1,0,,0,1,,,,,,,
16703232,118,19922976,,1,0,,0,1,,,,,,,
16703232,119,18087992,,1,0,,0,1,,,,,,,
16703233,120,18087992,,1,0,,0,1,,,,,,,
16703232,121,18087994,,1,0,,0,1,,,,,,,
16703233,122,18087994,,1,0,,0,1,,,,,,,
16703232,123,18087996,,1,0,,0,1,,,,,,,
16703233,124,18087996,,1,0,,0,1,,,,,,,
16703232,125,18087998,,1,0,,0,1,,,,,,,
16703233,126,18087998,,1,0,,0,1,,,,,,,
16704256,127,22020096,,1,0,,0,1,,,,,,,
16704256,128,19922960,,1,0,,0,1,,,,,,,
16704256,129,22020120,,1,0,,0,1,,,,,,,
16704256,130,19922984,,1,0,,0,1,,,,,,,
16704256,131,22020144,,1,0,,0,1,,,,,,,
16704256,132,19923008,,1,0,,0,1,,,,,,,
16704256,133,22020168,,1,0,,0,1,,,,,,,
16704256,134,19923032,,1,0,,0,1,,,,,,,
16704256,135,22020192,,1,0,,0,1,,,,,,,
16704256,136,19923056,,1,0,,0,1,,,,,,,
16704256,137,22020216,,1,0,,0,1,,,,,,,
16704256,138,22020248,,1,0,,0,1,,,,,,,
16704256,139,19923136,,1,0,,0,1,,,,,,,
16704256,140,19923144,,1,0,,0,1,,,,,,,
16704256,141,19923152,,1,0,,0,1,,,,,,,
16704256,142,19923160,,1,0,,0,1,,,,,,,
16704256,143,22020320,,1,0,,0,1,,,,,,,
16704256,144,22020336,,1,0,,0,1,,,,,,,
16704512,145,18087936,,1,0,,0,1,,,,,,,
16704512,146,18087938,,1,0,,0,1,,,,,,,
16704512,147,18087940,,1,0,,0,1,,,,,,,
16704512,148,18087942,,1,0,,0,1,,,,,,,
16704512,149,18087950,,1,0,,0,1,,,,,,,
16704512,150,18087968,,1,0,,0,1,,,,,,,
16704512,151,18087970,,1,0,,0,1,,,,,,,
16704512,152,18087972,,1,0,,0,1,,,,,,,
16704512,153,18087974,,1,0,,0,1,,,,,,,
16704512,154,18087982,,1,0,,0,1,,,,,,,
16704768,155,24117280,,1,0,,0,1,,,,,,,
16705024,156,19922944,,1,0,,0,1,,,,,,,
16705024,157,19922952,,1,0,,0,1,,,,,,,
16705024,158,19922960,,1,0,,0,1,,,,,,,
16705024,159,19922968,,1,0,,0,1,,,,,,,
16705024,160,19922976,,1,0,,0,1,,,,,,,
16705024,161,19922984,,1,0,,0,1,,,,,,,
16705792,162,24117248,,1,0,,0,1,,,,,,,
16705792,163,24117280,,1,0,,0,1,,,,,,,
16707328,164,19922944,,1,0,,0,1,,,,,,,
16707328,165,22020128,,1,0,,0,1,,,,,,,
16709376,166,22020128,,1,0,,0,1,,,,,,,
16711424,167,18087936,,1,0,,0,1,,,,,,,
16716544,168,22020096,,1,0,,0,1,,,,,,,
16716544,169,22020112,,1,0,,0,1,,,,,,,
16716544,170,22020128,,1,0,,0,1,,,,,,,
16716544,171,18087984,,1,0,,0,1,,,,,,,
16716800,172,18087936,,1,0,,0,1,,,,,,,
16716800,173,18087938,,1,0,,0,1,,,,,,,
16716800,174,18087940,,1,0,,0,1,,,,,,,
16716800,175,22020104,,1,0,,0,1,,,,,,,
16716800,176,22020120,,1,0,,0,1,,,,,,,
16716800,177,22020136,,1,0,,0,1,,,,,,,
16717056,178,18087936,,1,0,,0,1,,,,,,,
16717057,179,18087936,,1,0,,0,1,,,,,,,
16717056,180,22020104,,1,0,,0,1,,,,,,,
16717057,181,22020104,,1,0,,0,1,,,,,,,
16717056,182,22020120,,1,0,,0,1,,,,,,,
16717057,183,22020120,,1,0,,0,1,,,,,,,
16717056,184,22020136,,1,0,,0,1,,,,,,,
16717057,185,22020136,,1,0,,0,1,,,,,,,
16688129,186,22020112,,1,0,,0,1,,,,,,,
16704769,187,24117248,,1,0,,0,1,,,,,,,
16694785,188,22020096,,1,0,,0,1,,,,,,,
16709377,189,22020128,,1,0,,0,1,,,,,,,
16688128,190,22020112,,1,0,,0,1,,,,,,,
16688272,191,22020112,,1,0,,0,1,,,,,,,
16688314,192,22020112,,1,0,,0,1,,,,,,,
16704768,193,24117248,,1,0,,0,1,,,,,,,
16704912,194,24117248,,1,0,,0,1,,,,,,,
16704954,195,24117248,,1,0,,0,1,,,,,,,
15737601,196,22020096,,1,0,,0,1,,,,,,,
15737744,197,22020096,,1,0,,0,1,,,,,,,
15737786,198,22020096,,1,0,,0,1,,,,,,,
15738369,199,22020096,,1,0,,0,1,,,,,,,
15738512,200,22020096,,1,0,,0,1,,,,,,,
15738554,201,22020096,,1,0,,0,1,,,,,,,
16523777,202,24117248,,1,0,,0,1,,,,,,,
16523920,203,24117248,,1,0,,0,1,,,,,,,
16523962,204,24117248,,1,0,,0,1,,,,,,,
16694928,205,22020096,,1,0,,0,1,,,,,,,
16694970,206,22020096,,1,0,,0,1,,,,,,,
16702721,207,22020104,,1,0,,0,1,,,,,,,
16702864,208,22020104,,1,0,,0,1,,,,,,,
16702906,209,22020104,,1,0,,0,1,,,,,,,
16709520,210,22020128,,1,0,,0,1,,,,,,,
16709562,211,22020128,,1,0,,0,1,,,,,,,
13828097,212,24117248,,1,0,,0,1,,,,,,,
13828240,213,24117248,,1,0,,0,1,,,,,,,
13828282,214,24117248,,1,0,,0,1,,,,,,,
13828097,215,27263008,,1,0,,0,1,,,,,,,
13828240,216,27263008,,1,0,,0,1,,,,,,,
13828282,217,27263008,,1,0,,0,1,,,,,,,
16701953,218,19922944,,1,0,,0,1,,,,,,,
16702096,219,19922944,,1,0,,0,1,,,,,,,
16702138,220,19922944,,1,0,,0,1,,,,,,,
16701953,221,27262984,,1,0,,0,1,,,,,,,
16702096,222,27262984,,1,0,,0,1,,,,,,,
16702138,223,27262984,,1,0,,0,1,,,,,,,
16710657,224,19922968,,1,0,,0,1,,,,,,,
16683521,225,19922944,,1,0,,0,1,,,,,,,
16688016,226,22020096,,1,0,,0,1,,,,,,,
16688058,227,22020112,,1,0,,0,1,,,,,,,
16688016,228,22020128,,1,0,,0,1,,,,,,,
16688058,229,22020144,,1,0,,0,1,,,,,,,
16687760,230,22020096,,1,0,,0,1,,,,,,,
16687802,231,22020112,,1,0,,0,1,,,,,,,
16687760,232,22020128,,1,0,,0,1,,,,,,,
16687802,233,22020144,,1,0,,0,1,,,,,,,
16687504,234,22020096,,1,0,,0,1,,,,,,,
16687546,235,22020112,,1,0,,0,1,,,,,,,
16687504,236,22020128,,1,0,,0,1,,,,,,,
16687546,237,22020144,,1,0,,0,1,,,,,,,
16687248,238,22020096,,1,0,,0,1,,,,,,,
16687290,239,22020112,,1,0,,0,1,,,,,,,
16687248,240,22020128,,1,0,,0,1,,,,,,,
16687290,241,22020144,,1,0,,0,1,,,,,,,
16688385,242,19922944,,1,0,,0,1,,,,,,,
16688528,243,19922952,,1,0,,0,1,,,,,,,
16707072,244,22020112,,1,0,,0,1,,,,,,,
16709120,245,19922952,,1,0,,0,1,,,,,,,
16688384,246,19922944,,1,0,,0,1,,,,,,,
16688384,247,19922952,,1,0,,0,1,,,,,,,
16688384,248,19922960,,1,0,,0,1,,,,,,,
8716288,249,18087952,,1,0,,0,1,,,,,,,
15728897,250,18087966,,1,0,,0,1,,,,,,,
16579840,251,22020128,,1,0,,0,1,,,,,,,
16579841,252,22020128,,1,0,,0,1,,,,,,,
16632320,253,18350080,,1,0,,0,1,,,,,,,
16683520,254,22020144,,1,0,,0,1,,,,,,,
16683521,255,22020144,,1,0,,0,1,,,,,,,
16688385,256,19922960,,1,0,,0,1,,,,,,,
16706560,257,27262976,,1,0,,0,1,,,,,,,
16707584,258,22020104,,1,0,,0,1,,,,,,,
16707584,259,22020120,,1,0,,0,1,,,,,,,
16707584,260,18087976,,1,0,,0,1,,,,,,,
16707584,261,18087980,,1,0,,0,1,,,,,,,
16707584,262,18087984,,1,0,,0,1,,,,,,,
16707584,263,18087986,,1,0,,0,1,,,,,,,
16707584,264,18087990,,1,0,,0,1,,,,,,,
16707840,265,18087992,,1,0,,0,1,,,,,,,
16707840,266,18087994,,1,0,,0,1,,,,,,,
16707840,267,18087996,,1,0,,0,1,,,,,,,
16707840,268,18087998,,1,0,,0,1,,,,,,,
16697856,1000,16777216,,,,,,,,,,,,,
16698097,1001,16777216,,,,,,,,,,,,,
16697857,1002,16777216,,,,,,,,,,,,,
