0 -12926 -3640 10372 11975
6 -12890 -3562 10372 11975
0 -12926 -3640 10372 11975
6 -12890 -3562 10372 11975
0 -12926 -3640 10372 11975
6 -12890 -3562 10372 11975
0 -12926 -3640 10372 11975
6 -12890 -3562 10372 11975
0 -12926 -3640 10372 11975
6 -12890 -3562 10372 11975
0 -12926 -3640 10372 11975
6 -12890 -3562 10372 11975
0 -12926 -3640 10372 11975
6 -12890 -3562 10372 11975
0 -12926 -3640 10372 11926
6 -12890 -3562 10372 11926
0 -12926 -3640 10372 11654
6 -12887 -3563 10372 11654
0 -12926 -3640 10372 11257
6 -12884 -3564 10372 11257
0 -12926 -3640 10372 10771
6 -12879 -3566 10372 10771
0 -12926 -3640 10372 10204
6 -12874 -3568 10372 10204
0 -12926 -3640 10372 9589
6 -12869 -3571 10372 9589
0 -12926 -3640 10372 8947
6 -12864 -3574 10372 8947
0 -12926 -3640 10372 8277
6 -12859 -3578 10372 8277
0 -12926 -3640 10372 7622
6 -12855 -3582 10372 7622
0 -12926 -3640 10372 6780
6 -12849 -3587 10372 6780
0 -12926 -3640 10372 5609
6 -12843 -3595 10372 5609
0 -12927 -3640 10372 4382
6 -12838 -3604 10372 4382
0 -12927 -3640 10372 3143
6 -12833 -3614 10372 3143
0 -12927 -3640 10372 2144
6 -12831 -3622 10372 2144
0 -12927 -3640 10372 1705
6 -12830 -3626 10372 1705
0 -12927 -3640 10372 1457
6 -12829 -3628 10372 1457
0 -12927 -3640 10372 1219
6 -12829 -3630 10372 1219
2 -12829 -3630 10373 0
0 -12927 -3640 10372 981
6 -12829 -3632 10372 981
0 -12927 -3640 10372 774
6 -12829 -3633 10372 774
0 -12927 -3640 10372 625
6 -12829 -3635 10372 625
0 -12926 -3641 10372 595
6 -12828 -3636 10372 595
0 -12925 -3641 10372 875
6 -12827 -3634 10372 875
0 -12924 -3641 10372 972
6 -12826 -3633 10372 972
0 -12923 -3642 10372 872
6 -12825 -3635 10372 872
0 -12922 -3642 10372 810
6 -12824 -3635 10372 810
0 -12922 -3642 10372 739
6 -12824 -3636 10372 739
0 -12921 -3643 10372 665
6 -12823 -3637 10372 665
0 -12920 -3643 10372 630
6 -12822 -3638 10372 630
0 -12919 -3643 10372 582
6 -12821 -3638 10372 582
0 -12918 -3644 10372 555
6 -12820 -3639 10372 555
0 -12917 -3644 10372 568
6 -12819 -3639 10372 568
0 -12916 -3644 10372 595
6 -12818 -3639 10372 595
0 -12915 -3645 10372 652
6 -12817 -3639 10372 652
0 -12914 -3645 10372 708
6 -12816 -3639 10372 708
0 -12913 -3645 10372 761
6 -12815 -3639 10372 761
0 -12912 -3646 10372 823
6 -12814 -3639 10372 823
0 -12911 -3646 10372 884
6 -12813 -3639 10372 884
0 -12910 -3646 10372 928
6 -12812 -3638 10372 928
2 -12812 -3639 10373 0
0 -12909 -3647 10372 975
6 -12811 -3639 10372 975
0 -12908 -3647 10372 1009
6 -12810 -3639 10372 1009
0 -12908 -3648 10372 1037
6 -12810 -3639 10372 1037
0 -12907 -3648 10372 1099
6 -12809 -3639 10372 1099
0 -12906 -3648 10372 1222
6 -12808 -3638 10372 1222
0 -12905 -3649 10372 1420
6 -12807 -3637 10372 1420
0 -12904 -3649 10372 1615
6 -12807 -3635 10372 1615
0 -12904 -3649 10372 1862
6 -12807 -3633 10372 1862
0 -12904 -3649 10372 2116
6 -12808 -3631 10372 2116
0 -12904 -3649 10372 2389
6 -12808 -3629 10372 2389
0 -12903 -3649 10372 2552
6 -12808 -3628 10372 2552
0 -12903 -3649 10372 2190
6 -12807 -3631 10372 2190
0 -12902 -3649 10372 1525
6 -12805 -3636 10372 1525
0 -12901 -3650 10372 1383
6 -12803 -3638 10372 1383
0 -12900 -3650 10372 1439
6 -12802 -3638 10372 1439
0 -12900 -3650 10372 1510
6 -12803 -3637 10372 1510
0 -12899 -3650 10372 1544
6 -12802 -3637 10372 1544
0 -12898 -3650 10372 1593
6 -12801 -3637 10372 1593
0 -12897 -3650 10372 1612
6 -12800 -3637 10372 1612
0 -12896 -3650 10372 1547
6 -12799 -3637 10372 1547
0 -12895 -3651 10372 1507
6 -12798 -3638 10372 1507
0 -12894 -3651 10372 1460
6 -12797 -3639 10372 1460
0 -12893 -3651 10372 1436
6 -12796 -3639 10372 1436
0 -12893 -3651 10372 1414
6 -12795 -3639 10372 1414
0 -12892 -3651 10372 1411
6 -12794 -3639 10372 1411
0 -12891 -3651 10372 1445
6 -12794 -3639 10372 1445
0 -12890 -3652 10372 1463
6 -12792 -3640 10372 1463
2 -12793 -3639 10373 0
0 -12889 -3652 10372 1467
6 -12792 -3640 10372 1467
0 -12889 -3652 10372 1485
6 -12792 -3639 10372 1485
0 -12889 -3652 10372 1507
6 -12792 -3639 10372 1507
0 -12889 -3652 10372 1525
6 -12792 -3639 10372 1525
0 -12889 -3652 10372 1535
6 -12792 -3639 10372 1535
0 -12889 -3652 10372 1423
6 -12791 -3640 10372 1423
0 -12889 -3652 10372 1092
6 -12791 -3643 10372 1092
0 -12889 -3652 10372 622
6 -12791 -3647 10372 622
0 -12889 -3652 10372 109
6 -12790 -3651 10372 109
0 -12889 -3652 10372 -363
6 -12791 -3655 10372 -363
0 -12889 -3652 10372 -578
6 -12791 -3657 10372 -578
0 -12889 -3652 10372 -556
6 -12791 -3657 10372 -556
2 -12791 -3656 10373 0
0 -12889 -3652 10372 -451
6 -12791 -3656 10372 -451
0 -12889 -3652 10372 -363
6 -12791 -3655 10372 -363
0 -12889 -3652 10372 -280
6 -12791 -3654 10372 -280
0 -12889 -3652 10372 -210
6 -12791 -3654 10372 -210
0 -12889 -3652 10372 -22
6 -12790 -3652 10372 -22
0 -12889 -3652 10372 227
6 -12791 -3650 10372 227
0 -12889 -3652 10372 477
6 -12791 -3648 10372 477
0 -12889 -3652 10372 719
6 -12791 -3646 10372 719
0 -12889 -3652 10372 933
6 -12791 -3644 10372 933
0 -12889 -3652 10372 1144
6 -12791 -3642 10372 1144
0 -12889 -3652 10372 1259
6 -12791 -3641 10372 1259
0 -12889 -3652 10372 1339
6 -12791 -3641 10372 1339
0 -12889 -3652 10372 1401
6 -12791 -3640 10372 1401
2 -12792 -3640 10373 0
0 -12889 -3652 10372 1432
6 -12791 -3640 10372 1432
0 -12889 -3652 10372 1436
6 -12791 -3640 10372 1436
0 -12889 -3652 10372 1436
6 -12791 -3640 10372 1436
0 -12889 -3652 10372 1442
6 -12791 -3640 10372 1442
0 -12889 -3652 10372 1436
6 -12791 -3640 10372 1436
0 -12889 -3652 10372 1432
6 -12791 -3640 10372 1432
0 -12889 -3652 10372 1414
6 -12791 -3640 10372 1414
0 -12889 -3652 10372 1405
6 -12791 -3640 10372 1405
0 -12889 -3652 10372 1401
6 -12791 -3640 10372 1401
0 -12889 -3652 10372 1405
6 -12791 -3640 10372 1405
0 -12889 -3652 10372 1476
6 -12792 -3640 10372 1476
0 -12889 -3652 10372 1783
6 -12792 -3637 10372 1783
0 -12889 -3652 10372 2130
6 -12793 -3634 10372 2130
0 -12889 -3652 10372 2199
6 -12793 -3634 10372 2199
0 -12888 -3652 10372 2161
6 -12792 -3634 10372 2161
0 -12887 -3652 10372 2201
6 -12791 -3634 10372 2201
0 -12886 -3652 10372 2239
6 -12790 -3633 10372 2239
0 -12886 -3652 10372 2211
6 -12790 -3634 10372 2211
0 -12885 -3653 10372 2237
6 -12789 -3634 10372 2237
0 -12884 -3653 10372 2258
6 -12788 -3634 10372 2258
0 -12883 -3653 10372 2215
6 -12787 -3635 10372 2215
0 -12882 -3653 10372 2268
6 -12786 -3634 10372 2268
0 -12881 -3653 10372 2268
6 -12785 -3634 10372 2268
0 -12880 -3653 10372 2246
6 -12784 -3634 10372 2246
0 -12879 -3653 10372 2237
6 -12783 -3634 10372 2237
0 -12878 -3653 10372 2246
6 -12782 -3634 10372 2246
0 -12877 -3653 10372 2244
6 -12781 -3634 10372 2244
0 -12877 -3653 10372 2242
6 -12781 -3634 10372 2242
0 -12876 -3653 10372 2242
6 -12780 -3634 10372 2242
0 -12875 -3654 10372 2268
6 -12779 -3635 10372 2268
0 -12874 -3654 10372 2254
6 -12778 -3635 10372 2254
0 -12873 -3654 10372 2242
6 -12777 -3635 10372 2242
0 -12872 -3654 10372 2249
6 -12776 -3635 10372 2249
0 -12871 -3654 10372 2277
6 -12775 -3635 10372 2277
0 -12870 -3654 10372 2268
6 -12774 -3635 10372 2268
0 -12869 -3654 10372 2249
6 -12773 -3635 10372 2249
0 -12868 -3654 10372 2246
6 -12772 -3635 10372 2246
2 -12773 -3636 10373 0
0 -12867 -3654 10372 2266
6 -12771 -3635 10372 2266
0 -12866 -3654 10372 2268
6 -12770 -3635 10372 2268
0 -12865 -3654 10372 2258
6 -12769 -3635 10372 2258
0 -12865 -3654 10372 2256
6 -12769 -3635 10372 2256
0 -12863 -3655 10372 2258
6 -12767 -3636 10372 2258
0 -12863 -3655 10372 2258
6 -12767 -3636 10372 2258
0 -12862 -3655 10372 2263
6 -12766 -3636 10372 2263
0 -12861 -3655 10372 2268
6 -12765 -3636 10372 2268
0 -12860 -3655 10372 2268
6 -12764 -3636 10372 2268
0 -12859 -3655 10372 2268
6 -12763 -3636 10372 2268
0 -12858 -3655 10372 2266
6 -12762 -3636 10372 2266
0 -12857 -3655 10372 2277
6 -12761 -3636 10372 2277
0 -12855 -3655 10372 2268
6 -12759 -3636 10372 2268
0 -12854 -3655 10372 2268
6 -12758 -3636 10372 2268
0 -12853 -3655 10372 2258
6 -12757 -3636 10372 2258
0 -12852 -3655 10372 2282
6 -12756 -3636 10372 2282
0 -12851 -3656 10372 2270
6 -12755 -3637 10372 2270
0 -12850 -3656 10372 2263
6 -12754 -3637 10372 2263
0 -12849 -3656 10372 2263
6 -12753 -3637 10372 2263
2 -12754 -3637 10373 0
0 -12848 -3656 10372 2254
6 -12752 -3637 10372 2254
0 -12847 -3656 10372 2246
6 -12751 -3637 10372 2246
0 -12846 -3656 10372 2258
6 -12750 -3637 10372 2258
0 -12845 -3656 10372 2268
6 -12749 -3637 10372 2268
0 -12844 -3656 10372 2268
6 -12748 -3637 10372 2268
0 -12843 -3656 10372 2258
6 -12747 -3637 10372 2258
0 -12842 -3656 10372 2249
6 -12746 -3637 10372 2249
0 -12841 -3656 10372 2268
6 -12745 -3637 10372 2268
0 -12840 -3656 10372 2287
6 -12744 -3637 10372 2287
0 -12839 -3656 10372 2289
6 -12743 -3637 10372 2289
0 -12838 -3657 10372 2289
6 -12742 -3638 10372 2289
0 -12837 -3657 10372 2268
6 -12741 -3638 10372 2268
0 -12836 -3657 10372 2270
6 -12740 -3638 10372 2270
0 -12835 -3657 10372 2277
6 -12739 -3638 10372 2277
0 -12834 -3657 10372 2306
6 -12738 -3638 10372 2306
0 -12833 -3657 10372 2306
6 -12737 -3638 10372 2306
0 -12832 -3657 10372 2306
6 -12736 -3638 10372 2306
0 -12831 -3657 10372 2316
6 -12735 -3638 10372 2316
0 -12830 -3657 10372 2296
6 -12734 -3638 10372 2296
0 -12829 -3657 10372 2318
6 -12733 -3638 10372 2318
2 -12734 -3638 10373 0
0 -12828 -3657 10372 2316
6 -12732 -3638 10372 2316
0 -12827 -3657 10372 2318
6 -12731 -3638 10372 2318
0 -12826 -3657 10372 2313
6 -12730 -3638 10372 2313
0 -12826 -3658 10372 2335
6 -12730 -3638 10372 2335
0 -12825 -3658 10372 2325
6 -12729 -3639 10372 2325
0 -12824 -3658 10372 2335
6 -12728 -3638 10372 2335
0 -12823 -3658 10372 2335
6 -12727 -3638 10372 2335
0 -12822 -3658 10372 2346
6 -12726 -3638 10372 2346
0 -12821 -3658 10372 2356
6 -12725 -3638 10372 2356
0 -12820 -3658 10372 2354
6 -12724 -3638 10372 2354
0 -12819 -3658 10372 2354
6 -12723 -3638 10372 2354
0 -12818 -3658 10372 2358
6 -12722 -3638 10372 2358
0 -12817 -3658 10372 2356
6 -12721 -3638 10372 2356
0 -12816 -3658 10372 2358
6 -12720 -3638 10372 2358
0 -12814 -3658 10372 2366
6 -12718 -3638 10372 2366
0 -12813 -3658 10372 2368
6 -12717 -3638 10372 2368
0 -12812 -3658 10372 2370
6 -12716 -3638 10372 2370
0 -12811 -3658 10372 2368
6 -12715 -3638 10372 2368
0 -12810 -3658 10372 2372
6 -12714 -3638 10372 2372
2 -12715 -3639 10373 0
0 -12809 -3659 10372 2380
6 -12713 -3639 10372 2380
0 -12808 -3659 10372 2380
6 -12712 -3639 10372 2380
0 -12807 -3659 10372 2382
6 -12711 -3639 10372 2382
0 -12806 -3659 10372 2391
6 -12710 -3639 10372 2391
0 -12805 -3659 10372 2380
6 -12709 -3639 10372 2380
0 -12804 -3659 10372 2372
6 -12708 -3639 10372 2372
0 -12803 -3659 10372 2344
6 -12707 -3639 10372 2344
0 -12803 -3659 10372 2011
6 -12706 -3642 10372 2011
0 -12803 -3659 10372 1405
6 -12705 -3647 10372 1405
0 -12803 -3659 10372 964
6 -12705 -3651 10372 964
0 -12802 -3659 10372 933
6 -12704 -3651 10372 933
0 -12801 -3659 10372 964
6 -12703 -3651 10372 964
0 -12800 -3659 10372 937
6 -12702 -3651 10372 937
2 -12702 -3651 10373 0
0 -12799 -3659 10372 990
6 -12701 -3651 10372 990
0 -12798 -3659 10372 999
6 -12700 -3651 10372 999
0 -12797 -3660 10372 968
6 -12699 -3652 10372 968
0 -12797 -3660 10372 995
6 -12699 -3652 10372 995
0 -12796 -3660 10372 1017
6 -12698 -3651 10372 1017
0 -12795 -3660 10372 1021
6 -12697 -3651 10372 1021
0 -12793 -3660 10372 1012
6 -12695 -3651 10372 1012
0 -12793 -3661 10372 999
6 -12695 -3653 10372 999
0 -12792 -3661 10372 999
6 -12694 -3653 10372 999
0 -12791 -3661 10372 1008
6 -12693 -3653 10372 1008
0 -12790 -3661 10372 1012
6 -12692 -3653 10372 1012
0 -12789 -3661 10372 1026
6 -12691 -3652 10372 1026
0 -12788 -3662 10372 1021
6 -12690 -3653 10372 1021
0 -12787 -3662 10372 1033
6 -12689 -3653 10372 1033
0 -12786 -3662 10372 1030
6 -12688 -3653 10372 1030
0 -12785 -3662 10372 1024
6 -12687 -3653 10372 1024
0 -12784 -3662 10372 1021
6 -12686 -3653 10372 1021
0 -12783 -3662 10372 1024
6 -12685 -3653 10372 1024
0 -12782 -3663 10372 1042
6 -12684 -3654 10372 1042
0 -12781 -3663 10372 1070
6 -12683 -3654 10372 1070
2 -12683 -3654 10373 0
0 -12780 -3663 10372 1037
6 -12682 -3654 10372 1037
0 -12778 -3663 10372 1028
6 -12680 -3654 10372 1028
0 -12778 -3663 10372 1046
6 -12680 -3654 10372 1046
0 -12776 -3664 10372 1059
6 -12678 -3655 10372 1059
0 -12775 -3664 10372 1077
6 -12677 -3655 10372 1077
0 -12774 -3664 10372 1073
6 -12676 -3655 10372 1073
0 -12773 -3664 10372 1059
6 -12675 -3655 10372 1059
0 -12772 -3664 10372 1075
6 -12674 -3655 10372 1075
0 -12771 -3664 10372 1075
6 -12673 -3655 10372 1075
0 -12770 -3665 10372 1093
6 -12672 -3656 10372 1093
0 -12769 -3665 10372 1102
6 -12671 -3656 10372 1102
0 -12768 -3665 10372 1102
6 -12670 -3656 10372 1102
0 -12767 -3665 10372 1093
6 -12669 -3656 10372 1093
0 -12766 -3665 10372 1115
6 -12668 -3656 10372 1115
0 -12765 -3666 10372 1105
6 -12667 -3657 10372 1105
0 -12764 -3666 10372 1105
6 -12666 -3657 10372 1105
0 -12763 -3666 10372 1120
6 -12665 -3657 10372 1120
0 -12762 -3666 10372 1124
6 -12664 -3657 10372 1124
0 -12761 -3666 10372 1124
6 -12663 -3657 10372 1124
2 -12664 -3657 10373 0
0 -12760 -3666 10372 1124
6 -12662 -3657 10372 1124
0 -12759 -3667 10372 1133
6 -12661 -3657 10372 1133
0 -12758 -3667 10372 1124
6 -12660 -3658 10372 1124
0 -12758 -3667 10372 1145
6 -12660 -3657 10372 1145
0 -12756 -3667 10372 1167
6 -12658 -3657 10372 1167
0 -12756 -3667 10372 1158
6 -12658 -3657 10372 1158
0 -12755 -3668 10372 1164
6 -12657 -3658 10372 1164
0 -12754 -3668 10372 1160
6 -12656 -3658 10372 1160
0 -12753 -3668 10372 1164
6 -12655 -3658 10372 1164
0 -12752 -3668 10372 1164
6 -12654 -3658 10372 1164
0 -12751 -3668 10372 1148
6 -12653 -3658 10372 1148
0 -12750 -3668 10372 1135
6 -12652 -3658 10372 1135
0 -12749 -3669 10372 1142
6 -12651 -3659 10372 1142
0 -12748 -3669 10372 1151
6 -12650 -3659 10372 1151
0 -12747 -3669 10372 1164
6 -12649 -3659 10372 1164
0 -12746 -3669 10372 1185
6 -12648 -3659 10372 1185
0 -12745 -3669 10372 1182
6 -12647 -3659 10372 1182
0 -12744 -3670 10372 1173
6 -12646 -3660 10372 1173
0 -12743 -3670 10372 1164
6 -12645 -3660 10372 1164
0 -12742 -3670 10372 1173
6 -12644 -3660 10372 1173
2 -12644 -3660 10373 0
0 -12741 -3670 10372 1182
6 -12643 -3660 10372 1182
0 -12740 -3670 10372 1185
6 -12642 -3660 10372 1185
0 -12739 -3670 10372 1185
6 -12641 -3660 10372 1185
0 -12738 -3671 10372 1189
6 -12640 -3661 10372 1189
0 -12737 -3671 10372 1161
6 -12639 -3661 10372 1161
0 -12735 -3671 10372 1134
6 -12637 -3661 10372 1134
0 -12734 -3671 10372 1143
6 -12636 -3661 10372 1143
0 -12733 -3672 10372 1168
6 -12635 -3662 10372 1168
0 -12732 -3672 10372 1174
6 -12634 -3662 10372 1174
0 -12731 -3672 10372 1208
6 -12633 -3662 10372 1208
0 -12730 -3672 10372 1199
6 -12632 -3662 10372 1199
0 -12729 -3672 10372 1184
6 -12631 -3662 10372 1184
0 -12728 -3673 10372 1193
6 -12630 -3663 10372 1193
0 -12726 -3673 10372 1184
6 -12628 -3663 10372 1184
0 -12725 -3673 10372 1175
6 -12627 -3663 10372 1175
0 -12724 -3673 10372 1178
6 -12626 -3663 10372 1178
0 -12723 -3674 10372 1200
6 -12625 -3664 10372 1200
2 -12625 -3663 10373 0
0 -12723 -3674 10372 1209
6 -12625 -3664 10372 1209
0 -12722 -3674 10372 1230
6 -12624 -3664 10372 1230
0 -12721 -3674 10372 1230
6 -12623 -3664 10372 1230
0 -12719 -3674 10372 1252
6 -12621 -3663 10372 1252
0 -12719 -3675 10372 1236
6 -12621 -3665 10372 1236
0 -12718 -3675 10372 1227
6 -12620 -3665 10372 1227
0 -12717 -3675 10372 1240
6 -12619 -3665 10372 1240
0 -12716 -3675 10372 1249
6 -12618 -3664 10372 1249
0 -12715 -3675 10372 1267
6 -12617 -3664 10372 1267
0 -12714 -3675 10372 1261
6 -12616 -3664 10372 1261
0 -12713 -3676 10372 1276
6 -12615 -3665 10372 1276
0 -12712 -3676 10372 1267
6 -12614 -3665 10372 1267
0 -12711 -3676 10372 1255
6 -12613 -3665 10372 1255
0 -12710 -3676 10372 1258
6 -12612 -3665 10372 1258
0 -12709 -3676 10372 1270
6 -12611 -3665 10372 1270
0 -12708 -3677 10372 1252
6 -12610 -3666 10372 1252
0 -12707 -3677 10372 1258
6 -12609 -3666 10372 1258
0 -12706 -3677 10372 1285
6 -12608 -3666 10372 1285
0 -12704 -3677 10372 1307
6 -12606 -3666 10372 1307
2 -12606 -3666 10373 0
0 -12704 -3677 10372 1298
6 -12606 -3666 10372 1298
0 -12703 -3678 10372 1289
6 -12605 -3667 10372 1289
0 -12702 -3678 10372 1307
6 -12604 -3667 10372 1307
0 -12701 -3678 10372 1338
6 -12603 -3667 10372 1338
0 -12700 -3678 10372 1344
6 -12602 -3667 10372 1344
0 -12699 -3678 10372 1332
6 -12601 -3667 10372 1332
0 -12698 -3678 10372 1307
6 -12600 -3667 10372 1307
0 -12697 -3679 10372 1332
6 -12599 -3668 10372 1332
0 -12696 -3679 10372 1353
6 -12598 -3668 10372 1353
0 -12695 -3679 10372 1350
6 -12597 -3668 10372 1350
0 -12694 -3679 10372 1350
6 -12596 -3668 10372 1350
0 -12693 -3679 10372 1328
6 -12595 -3668 10372 1328
0 -12692 -3679 10372 1328
6 -12594 -3668 10372 1328
0 -12691 -3679 10372 1338
6 -12593 -3668 10372 1338
0 -12691 -3680 10372 1350
6 -12593 -3669 10372 1350
0 -12690 -3680 10372 1338
6 -12592 -3669 10372 1338
0 -12689 -3680 10372 1325
6 -12591 -3669 10372 1325
0 -12688 -3680 10372 1328
6 -12590 -3669 10372 1328
0 -12687 -3680 10372 1334
6 -12589 -3669 10372 1334
0 -12686 -3680 10372 1334
6 -12588 -3669 10372 1334
0 -12685 -3680 10372 1347
6 -12587 -3669 10372 1347
2 -12587 -3669 10373 0
0 -12684 -3681 10372 1301
6 -12586 -3670 10372 1301
0 -12684 -3681 10372 1184
6 -12586 -3671 10372 1184
0 -12683 -3680 10372 753
6 -12585 -3674 10372 753
